UW1 G AA0 N AA0 V Z zyuganov's, 3 
AH1 S L ER0 Z hustlers, 2 rustlers, 2 
AH1 N L AE0 P dunlap, 2 
AO1 R JH M AH0 N T disgorgement, 3 
AH1 N T AH0 L D disgruntled, 3 
AH1 N T AH0 L M AH0 N T disgruntlement, 4 
AA1 R T N IH0 NG disheartening, 3 heartening, 2 
AH1 N L IH0 K S gunlicks, 2 
IH1 SH T dished, 1 fished, 1 swished, 1 wished, 1 
AY1 S AO0 hisaw, 2 
IY1 V IY0 ER0 crevier, 3 revier, 3 
IH1 SH IH0 Z dishes, 2 fish's, 2 fishes, 2 swishes, 2 tisch's, 2 tish's, 2 wishes, 2 
AH1 N IH0 SH M AH0 N T S punishments, 3 
EH1 R IH0 N F EH0 L D ehrenfeld, 3 
IH1 SH N ER0 dishner, 2 practitioner, 3 wishner, 2 
AA1 N AH0 S T dishonest, 3 honest, 2 pianist, 3 
IY1 JH ER0 creger, 2 procedure, 3 yaeger, 2 
AA1 N AH0 S T IY0 dishonesty, 4 honesty, 3 
EH1 M AH0 N EY0 T S emanates, 3 
IH1 TH AH0 K AH0 S australopithecus, 6 
EH1 NG G IH0 L B ER0 T engelbert, 3 
AA2 P T IH0 K fiberoptic, 4 
AA1 N ER0 AH0 B AH0 L dishonorable, 5 honorable, 4 honourable, 4 
UW1 ZH AH0 N M AH0 N T disillusionment, 5 
AY2 K airstrike, 2 apelike, 2 beaklike, 2 berrylike, 3 birdlike, 2 businesslike, 3 carmike, 2 catlike, 2 childlike, 2 computerlike, 4 counterstrike, 3 crownlike, 2 doglike, 2 dreamlike, 2 earth-like, 2 eellike, 2 eyelike, 2 fanlike, 2 fernlike, 2 flaplike, 2 flulike, 2 ghostlike, 2 glasslike, 2 goldstrike, 2 grasslike, 2 hitchhike, 2 homelike, 2 hornlike, 2 klondike, 2 knifelike, 2 ladylike, 3 leaflike, 2 lifelike, 2 lookalike, 3 mammallike, 3 molelike, 2 monkeylike, 3 moonlike, 2 mosslike, 2 motorbike, 3 needlelike, 3 netlike, 2 nordyke, 2 oestreich, 2 opdyke, 2 parchmentlike, 3 pincerlike, 3 plantlike, 2 platelike, 2 rabbitlike, 3 railbike, 2 saltlike, 2 sharklike, 2 shrikelike, 2 shrublike, 2 snakelike, 2 starchlike, 2 starlike, 2 statesmanlike, 4 stemlike, 2 swordlike, 2 thorndyke, 2 tomblike, 2 toothlike, 2 tuftlike, 2 turnpike, 2 unsportsmanlike, 4 updike, 2 updyke, 2 warlike, 2 weasellike, 3 weinreich, 2 winglike, 2 workmanlike, 3 wormlike, 2 
EH1 K T AH0 N T disinfectant, 4 expectant, 3 
EH1 R AH0 S IH0 N sierracin, 4 
UW1 T AA0 N futon, 2 
AH1 N ER0 brunner, 2 bunner, 2 gunnar, 2 gunner, 2 runner, 2 stunner, 2 tonner, 2 
EH1 K T AH0 N T S disinfectants, 4 
IH1 G IH0 N Z biggins, 2 diggins, 2 dwiggins, 2 figgins, 2 higgins, 2 kiggins, 2 liggins, 2 miggins, 2 riggins, 2 siggins, 2 wiggins, 2 
AE1 SH AH0 N IH0 NG fashioning, 3 rationing, 3 
EH1 N Y UW0 AH0 S disingenuous, 5 ingenuous, 4 strenuous, 3 
AO1 R T EY0 Z fortes, 2 
AW1 L IH0 T howlett, 2 
AE1 G ER0 IH0 NG swaggering, 3 
AO1 N Z bonnes, 1 braun's, 1 brauns, 1 dawn's, 1 dawns, 1 korns, 1 lawns, 1 pawns, 1 prawns, 1 sean's, 1 shawn's, 1 spawns, 1 swans, 1 vaughan's, 1 vaughn's, 1 vaughns, 1 yawns, 1 yongbyon's, 2 
EH1 N Y UW0 AH0 S N AH0 S disingenuousness, 6 
EY1 K AH0 B S AH0 N jacobsen, 3 jacobson, 3 
IH1 N T R IH0 S T IH0 D disinterested, 4 interested, 3 
EH1 V ER0 AH0 S T S everest's, 3 
AE1 S T OW0 bastow, 2 casto, 2 
IH1 N R IH0 S T IH0 D disinterested, 4 
AO1 R N D R AH0 N vorndran, 2 
IH1 S L OW0 K EY0 T dislocate, 3 
AA1 G AH0 L Z boggles, 2 boondoggles, 3 goggles, 2 
AA1 JH IH0 NG dislodging, 3 dodging, 2 lodging, 2 
AE1 N T AH0 L Z dismantles, 3 mantle's, 2 mantles, 2 
AE1 V L AH0 V IH0 CH pavlovich, 3 
EH1 L K T AH0 N elkton, 2 
AA1 D AH0 N AH0 M duodenum, 4 
OY1 AH0 L disloyal, 3 doyel, 2 joyal, 2 loyal, 2 loyall, 2 royal, 2 royall, 2 
AE1 N T AH0 L D dismantled, 3 
AA1 N D L ER0 wandler, 2 
EY1 V ER0 IH0 S T S flavorists, 3 
AE1 N T AH0 L M AH0 N T dismantlement, 4 
AE1 N T AH0 L IH0 NG dismantling, 4 
AH1 CH ER0 S AH0 N hutcherson, 3 
EH1 M B ER0 IH0 NG dismembering, 4 remembering, 4 
EH1 M B ER0 M AH0 N T dismemberment, 4 
IH1 S IH0 Z dismisses, 3 hiss's, 2 hisses, 2 kisses, 2 misses, 2 missis, 2 missus, 2 mrs, 2 mrs., 2 reminisces, 4 remisses, 3 suisse's, 2 
AO1 R IY0 EH0 N T EY0 T reorientate, 5 
AO1 R AH0 K S horrocks, 2 norex, 2 
AH1 D HH AW0 N D Z bloodhounds, 2 
IH1 S IH0 NG dismissing, 3 dissing, 2 hissing, 2 issing, 2 kissing, 2 missing, 2 reminiscing, 4 wissing, 2 
AH1 N D OW0 edmundo, 3 mundo, 2 raymundo, 3 
IH1 S M AO0 R dismore, 2 
EH1 N G AH0 L engel, 2 
OW1 N IH0 K S conics, 2 
IY1 D IY0 AH0 N T disobedient, 5 expedient, 4 ingredient, 4 obedient, 4 
IY1 T AH0 S T neatest, 2 sweetest, 2 
AE1 L T IH0 M IH0 S altemus, 3 
AO1 R D ER0 L IY0 disorderly, 4 orderly, 3 
EH1 R IH0 JH IH0 NG disparaging, 4 
AY1 K N AH0 S IH0 Z likenesses, 3 
IH1 S P ER0 IH0 T disparate, 3 
OW1 L S T IH0 N HH OW0 L M wolstenholme, 3 
AE1 L B AH0 S albus, 2 
EH1 G beg, 1 begg, 1 clegg, 1 cregg, 1 egg, 1 egge, 1 gegg, 1 greg, 1 gregg, 1 hegg, 1 hegge, 1 imreg, 2 keg, 1 kegg, 1 kreg, 1 leg, 1 legg, 1 legge, 1 meg, 1 neg, 1 peg, 1 pegg, 1 reg, 1 segue, 1 tegge, 1 vegh, 1 
AE1 SH AH0 N AH0 T L IY0 dispassionately, 5 passionately, 4 
AE1 CH ER0 Z dispatcher's, 3 dispatchers, 3 snatchers, 2 thatcher's, 2 thatchers, 2 
IH1 R AH0 T IH0 D dispirited, 4 low-spirited, 4 
AW1 Z IY0 N AH0 S drowsiness, 3 lousiness, 3 
AO1 G IY0 Z doggies, 2 doggy's, 2 
OW1 Z AH0 B AH0 L disposable, 4 
AE1 R IH0 K L AW0 barricklow, 3 
AH2 N T S consultants', 3 waterfronts, 3 
OW1 Z AH0 L disposal, 3 kozel, 2 kozol, 2 nosal, 2 ozal, 2 proposal, 3 rosel, 2 rosell, 2 
AE2 K ER0 Z carjacker's, 3 carjackers, 3 firecrackers, 4 hijackers, 3 linebackers, 3 meatpackers, 3 nutcrackers, 3 
OW1 V AH0 L covel, 2 crovl, 2 koval, 2 oval, 2 scovel, 2 scovil, 2 
IH1 T AH0 S T fittest, 2 
UW1 V IH0 N disproven, 3 kuvin, 2 
EH1 P ER0 D IH0 NG shepherding, 3 
IH1 ZH AH0 N Z collisions, 3 decision's, 3 decisions, 3 division's, 3 divisions, 3 divisions', 3 envisions, 3 incisions, 3 provisions, 3 recisions, 3 rescissions, 3 revisions, 3 vision's, 2 visions, 2 
IH1 S K T frisked, 1 risked, 1 whisked, 1 
UW1 T AH0 B AH0 L disputable, 4 immutable, 4 indisputable, 5 inscrutable, 4 irrefutable, 5 mutable, 3 suitable, 3 unsuitable, 4 
EY1 B OW0 Z zabows, 2 
AY1 S EH0 K SH AH0 N dissection, 3 
ER1 S AH0 N D worsened, 2 
EH1 Z AH0 N AH0 N S resonance, 3 
IH1 S AH0 D AH0 N T dissident, 3 
AO1 R N B AH0 K ER0 hornbaker, 3 
AA1 M AH0 N AH0 L abdominal, 4 nominal, 3 phenomenal, 4 
AA1 R T AH0 L B AO0 bartlebaugh, 3 
IH1 M AH0 L ER0 dissimilar, 4 kimler, 3 similar, 3 simler, 3 
AA1 L V ER0 Z dissolvers, 3 revolvers, 3 solvers, 2 
UW1 B UW0 chubu, 2 
AO1 L V IH0 NG dissolving, 3 
AH1 JH AH0 N IH0 NG bludgeoning, 3 
AH2 S T ER0 D filibustered, 4 
IH1 P AH0 L IY0 tripoli, 3 
IH1 S T AH0 N S T distanced, 2 outdistanced, 3 
IH1 S T AH0 N S IH0 Z distances, 3 outdistances, 4 
OY1 S AH0 N D moistened, 2 
EH1 N Z ER0 Z cleansers, 2 
IH1 S T AH0 N S IH0 NG distancing, 3 outdistancing, 4 
AE1 T AH0 N AH0 S gelatinous, 4 
EH1 M P ER0 distemper, 3 kemper, 2 stemper, 2 temper, 2 tremper, 2 
AE1 D Z ad's, 1 adds, 1 ads, 1 ads', 1 adz, 1 ayyad's, 2 brad's, 1 chad's, 1 dad's, 1 dads, 1 fads, 1 gads, 1 grads, 1 ladd's, 1 lads, 1 pads, 1 scads, 1 shad's, 1 vlad's, 1 
IH1 L ER0 IY0 Z distilleries, 4 hillary's, 3 
IH1 NG K SH AH0 N distinction, 3 extinction, 3 
OW1 T IY0 ER0 liotier, 4 potier, 3 
AA1 B K AA0 M globcom, 2 
AO1 D M AH0 N wadman, 2 
EH1 N D AH0 M addendum, 3 referendum, 4 
IH1 NG G AA0 R N ER0 hoopingarner, 4 
AE1 R IH0 M AH0 N D clarimond, 3 
IH1 NG K T IH0 V L IY0 distinctively, 4 
IH1 NG G W IH0 SH distinguish, 3 extinguish, 3 
IH1 NG G W IH0 SH AH0 B AH0 L distinguishable, 5 indistinguishable, 6 
AY1 AH0 D AH0 K T viaduct, 3 
OW1 T R AA0 N quotron, 2 
AE1 SH N AH0 L IY0 internationally, 5 irrationally, 4 nationally, 3 rationally, 3 
IH1 NG G W IH0 SH T distinguished, 3 extinguished, 3 undistinguished, 4 
IH1 V IH0 N G UH0 D livengood, 3 
IH1 P S T eclipsed, 2 
OW1 L N IY0 dolney, 2 nadolny, 3 olney, 2 volney, 2 
EH1 Z IH0 D AH0 N S IY0 residency, 4 
IH1 NG G W IH0 SH IH0 Z distinguishes, 4 
IH1 NG G W IH0 SH IH0 NG distinguishing, 4 extinguishing, 4 
AA1 D R OW0 evandro, 3 modrow, 2 padro, 2 
IH1 N R IH0 K cynric, 2 
IH1 S T L ER0 distler, 2 kistler, 2 mistler, 2 nistler, 2 
IH1 N D OW0 L AH0 S windowless, 3 
IH1 B Y UW0 T IH0 V distributive, 4 redistributive, 5 
IH1 B Y UW0 T ER0 Z distributor's, 4 
AO1 R W IH0 G orwig, 2 
AA1 R M IH0 NG alarming, 3 arming, 2 charming, 2 disarming, 3 farming, 2 harming, 2 rearming, 3 
EH1 M ER0 IH0 K emerich, 3 emerick, 3 emmerich, 3 hemmerich, 3 
IH1 S T R IH0 K T S district's, 2 districts, 2 
IH1 S T R IH0 K T IH0 N G districting, 3 
AA1 CH EY0 Z versace's, 3 
AE1 NG SH AH0 S anxious, 2 
AA1 R L D ensnarled, 2 gnarled, 1 
AY1 Z OW0 Z provisos, 3 
AH1 S T F AH0 L distrustful, 3 lustful, 2 mistrustful, 3 
ER1 P AH0 S IH0 Z purposes, 3 
AA1 M F EH0 R IH0 L brompheril, 3 
IH1 NG G L AH0 N D ER0 Z englanders, 3 
IH1 N AH0 M AH0 cinema, 3 
AY1 AH0 T S diet's, 2 hiatt's, 2 hyatt's, 2 quiets, 2 riots, 2 riots', 2 wyatt's, 2 
AO1 R CH UW0 N Z fortune's, 2 fortunes, 2 
ER1 B AH0 N S IH0 Z disturbances, 4 
ER1 B IH0 NG L IY0 disturbingly, 4 
IH1 DH ER0 IH0 NG dithering, 3 slithering, 3 withering, 3 
AH1 G L AH0 S douglas, 2 douglas', 2 douglass, 2 
ER1 N AH0 S T ernest, 2 sternest, 2 
IH1 DH ER0 Z dithers, 2 smithers, 2 withers, 2 zithers, 2 
AA1 R L ER0 Z parlors, 2 
IH1 T K AH0 Z ditka's, 2 
EH1 S IY0 Z esses, 2 jesse's, 2 plessey's, 2 
AA1 K T ER0 M AH0 N dochterman, 3 
AA1 B JH EH0 K T S objects, 2 
AA1 F ER0 IH0 NG K S nasopharynx, 4 
IH1 T M ER0 Z ditmars, 2 
EH1 N IH0 K S calisthenics, 4 enix, 2 eugenics, 3 penix, 2 pennix, 2 phenix, 2 
IH1 T M ER0 ditmer, 2 dittmar, 2 dittmer, 2 whitmer, 2 witmer, 2 wittmer, 2 
AA1 N AH0 L D Z donald's, 2 macdonald's, 3 mcdonald's, 3 mcdonalds, 3 
EH1 S K Y UW0 D rescued, 2 
AA1 L N IH0 K gollnick, 2 
EH1 D ER0 AH0 L federal, 3 federle, 3 
AA1 R D OW0 L IH0 N Z gardolin's, 3 
EH1 V AH0 T R AA0 N tevatron, 3 
IH1 T M AO0 R ditmore, 2 whitmore, 2 whittemore, 2 
EH2 N IY0 Z alimenies, 4 alleghenies, 4 allegheny's, 4 
IH1 T B ER0 N ER0 dittberner, 3 
AH1 T ER0 AH0 N S utterance, 3 
AE1 T AH0 N AH0 M platinum, 3 
IY1 V AH0 Z divas, 2 eva's, 2 vivas, 2 
IH1 CH IH0 Z bitches, 2 ditches, 2 enriches, 3 glitches, 2 hitches, 2 itches, 2 niches, 2 pitches, 2 rich's, 2 riches, 2 stitches, 2 switches, 2 twitches, 2 which's, 2 witch's, 2 witches, 2 
EH1 L B IH0 S divelbiss, 3 
OW1 S T AH0 agosta, 3 dacosta, 3 decosta, 3 kosta, 2 
ER1 JH AH0 N S IH0 Z divergences, 4 
ER1 HH AH0 M ER0 derhammer, 3 
IH1 K Y AH0 L AH0 diverticula, 5 
EH1 JH IY0 N AH0 S edginess, 3 
AE1 K ER0 D akard, 2 blackard, 2 lacquered, 2 packard, 2 placard, 2 
EH1 S T IH0 CH ER0 divestiture, 4 
EH1 T AH0 N AH0 retina, 3 smetana, 3 
EH1 P IY0 L czepiel, 2 
IH1 V IH0 N IY0 diviney, 3 
EY1 K F IY0 L D makefield, 2 
IY1 V IH0 S divis, 2 reavis, 2 
UW1 M AH0 K S lumex, 2 
EH1 SH AH0 N IH0 S T S impressionists, 4 secessionists, 4 
AO1 R abhor, 2 abor, 2 ador, 2 adore, 2 anti-war, 3 antiwar, 3 anymore, 3 armentor, 3 ashore, 2 balthazor, 3 bator, 2 baur, 1 before, 2 bensenyore, 3 boar, 1 boer, 1 bohr, 1 bore, 1 borre, 1 cavalli-sfor, 4 chore, 1 clore, 1 coar, 1 cohr, 1 cor, 1 core, 1 corps, 1 corr, 1 d'or, 1 decor, 2 delore, 2 deplore, 2 devor, 2 dior, 2 doar, 1 doerr, 1 dohr, 1 door, 1 dore, 1 dorr, 1 drawer, 1 elnore, 2 espectador, 4 explore, 2 faure, 1 floor, 1 flor, 1 flore, 1 for, 1 fore, 1 forr, 1 four, 1 gabor, 2 galore, 2 gilgore, 2 glor, 1 glore, 1 goar, 1 gore, 1 gorr, 1 guarantor, 3 hardcore, 2 heretofore, 3 hoar, 1 hoare, 1 hoerr, 1 horr, 1 ignore, 2 igor, 2 implore, 2 inshore, 2 jambor, 2 knorr, 1 kohr, 1 labore, 2 lahore, 2 lalor, 2 lamaur, 2 laur, 1 laure, 1 lazor, 2 lenore, 2 livermore, 3 livor, 2 loar, 1 loehr, 1 lohr, 1 longcor, 2 lor, 1 lore, 1 mazor, 2 melor, 2 mohr, 1 montefiore, 3 montemayor, 4 moore, 1 mor, 1 more, 1 morr, 1 ngor, 2 nohr, 1 non-core, 2 noncore, 2 nor, 1 oar, 1 offshore, 2 ohr, 1 or, 1 ore, 1 orr, 1 outpour, 2 outscore, 2 paramore, 3 por, 1 pore, 1 porr, 1 postwar, 2 pour, 1 prewar, 2 rapport, 2 restore, 2 roar, 1 roehr, 1 rohr, 1 roquemore, 2 rumore, 2 saur, 1 schnorr, 1 schor, 1 schorr, 1 scor, 1 score, 1 sedor, 2 senor, 2 shor, 1 shore, 1 shorr, 1 snore, 1 soar, 1 sor, 1 sore, 1 sotomayor, 4 spaur, 1 spore, 1 stoehr, 1 stohr, 1 store, 1 storr, 1 swore, 1 thor, 1 timor, 2 tor, 1 tore, 1 torr, 1 torre, 1 underinsure, 4 underscore, 3 villasenor, 4 vore, 1 war, 1 warr, 1 wherefore, 2 whore, 1 woehr, 1 wor, 1 wore, 1 yore, 1 your, 1 
IH1 K S AH0 N Z dixon's, 2 dixons, 2 nixon's, 2 nixons, 2 
IH1 K S V IH0 L dixville, 2 
IH1 Z IY0 IH0 NG dizzying, 3 
AE1 N S AH0 F IH0 K pansophic, 3 
AW2 TH amsouth, 2 bellsouth, 2 cottonmouth, 3 firstsouth, 2 frogmouth, 2 healthsouth, 2 
EH1 D IY0 N hedeen, 2 
AE1 N AH0 V IH0 K djukanovic, 4 
AA1 R T IH0 D L IY0 good-heartedly, 4 heartedly, 3 
AE1 N AH0 V IH0 CH djukanovic, 4 janowicz, 3 jovanovich, 4 kosanovich, 4 sestanovich, 4 stefanowicz, 4 stipanovich, 4 urbanowicz, 4 
ER1 K AH0 T IH0 D circuited, 3 
IY1 Z T IH0 N eastin, 2 
AY1 S AH0 L Z meisels, 2 
ER1 JH AH0 V IH0 K djurdjevic, 3 
AE1 M IH0 L S AH0 N samelson, 3 
AA1 K ad-hoc, 2 adcock, 2 alcock, 2 antiknock, 3 antilock, 3 baack, 1 bach, 1 ballcock, 2 bangkok, 2 barach, 2 barack, 2 bloc, 1 bloch, 1 block, 1 blok, 1 boch, 1 bock, 1 bohlke, 1 bok, 1 broc, 1 brock, 1 brok, 1 caulk, 1 chalk, 1 chock, 1 chok, 1 clock, 1 cock, 1 croc, 1 crock, 1 doc, 1 dock, 1 elcock, 2 estok, 2 floc, 1 flock, 1 frock, 1 fyock, 1 glock, 1 gocke, 1 gohlke, 1 groch, 1 haack, 1 haacke, 1 haak, 1 haake, 1 hassebrock, 3 hoc, 1 hoch, 1 hock, 1 interlock, 3 iraq, 2 isaak, 2 jacques, 1 jock, 1 kloc, 1 klock, 1 klocke, 1 knaack, 1 knaak, 1 knoch, 1 knock, 1 kock, 1 kok, 1 kroc, 1 krock, 1 krok, 1 kwok, 1 laack, 1 laake, 1 loch, 1 lock, 1 locke, 1 lok, 1 maack, 1 mach, 1 moch, 1 mock, 1 mok, 1 nock, 1 o'clock, 2 och, 1 overstock, 3 pathak, 2 ploch, 1 plock, 1 poch, 1 pock, 1 proch, 1 prock, 1 restock, 2 roc, 1 roch, 1 rock, 1 rocke, 1 rocque, 1 schaack, 1 schlock, 1 schoch, 1 schock, 1 schrock, 1 shaak, 1 shock, 1 shrock, 1 skok, 1 skroch, 1 smock, 1 sock, 1 sok, 1 spock, 1 sprock, 1 srock, 1 staack, 1 stock, 1 stocke, 1 stokke, 1 strock, 1 tock, 1 undock, 2 unlock, 2 vlok, 1 vocke, 1 waack, 1 walk, 1 wok, 1 zoch, 1 
AH1 L ER0 T AH0 N cullerton, 3 
EH1 D W IH0 G hedwig, 2 
IH2 M AH0 S eponymous, 4 
UW1 G OW0 S dlugos, 3 dlugosz, 3 yugos, 2 
UW1 G OW0 SH dlugosz, 3 
AE1 M Z IY0 ER0 ramseyer, 3 
IY1 T EY0 L ER0 detailer, 3 
AE1 K W ER0 D Z backwards, 2 
EH1 S T IH0 S estis, 2 
OW1 L IY0 AE0 TH S goliaths, 3 
UW1 AH0 B AH0 L doable, 3 non-renewable, 5 nonrenewable, 5 renewable, 4 
EY1 V AH0 N Z craven's, 2 cravens, 2 havens, 2 maven's, 2 mavens, 2 ravens, 2 sarajevan's, 4 sarajevans, 4 slavens, 2 
AA1 B IH0 N dobbin, 2 robbin, 2 robin, 2 robyn, 2 
OW1 B ER0 dober, 2 gober, 2 grober, 2 kober, 2 kroeber, 2 lober, 2 locke-ober, 3 loeber, 2 ober, 2 october, 3 rober, 2 roeber, 2 schober, 2 shober, 2 sober, 2 stober, 2 stoeber, 2 strober, 2 tobar, 2 tober, 2 
OW1 B ER0 S T AY0 N doberstein, 3 koberstein, 3 
AA1 S AH0 K Y UW0 T ER0 Z prosecutors', 4 
EH1 F ER0 T L AH0 S L IY0 effortlessly, 4 
AE1 TH L AH0 N pentathlon, 3 triathlon, 3 
EH1 S AH0 TH AH0 N lecithin, 3 
AA1 B IH0 SH dobesh, 2 snobbish, 2 
AH1 N D AH0 B AH0 L non-refundable, 5 nonrefundable, 5 refundable, 4 
AA1 R V IH0 S AH0 N harvison, 3 narveson, 3 
AA1 B M AY0 ER0 dobmeier, 3 
EH1 B AH0 L ER0 gebler, 3 hebeler, 3 
AA1 K AH0 SH rokosz, 2 
ER2 amateur, 3 ampere, 2 articular, 4 brasseur, 2 buber, 2 catcher, 2 cihlar, 2 cingular, 3 cleverer, 3 curricular, 4 cynosure, 3 derbyshire, 3 descriptor, 3 gripper, 2 hadar, 2 korver, 2 larkspur, 2 longspur, 2 mercosur, 3 n-word, 2 shuldiner, 3 silencer, 3 thither, 2 whisperer, 3 wolfinger, 3 
EH1 T AH0 T ER0 competitor, 4 
AO2 JH doboj, 2 
AW1 S G EH0 S T houseguest, 2 
IY1 M IH0 R dobrimir, 3 
EH1 F ER0 AH0 N hefferan, 3 hefferon, 3 
OW1 L S K IY0 dobrowolski, 4 jaskolski, 3 kolski, 2 kolsky, 2 nadolski, 3 pacholski, 3 podolski, 3 podolsky, 3 polsky, 2 tobolski, 3 topolski, 3 tucholski, 3 wolski, 2 wolsky, 2 
AA1 B R IY0 dobry, 2 sabry, 2 whobrey, 2 
AO2 L D Z courtaulds, 2 greenwald's, 2 greenwalds, 2 
AA1 B S AH0 N dobson, 2 hobson, 2 jobson, 2 robson, 2 
OW1 B IH0 N Z dobyns, 2 
AA1 V AH0 N S IH0 Z province's, 3 
IH1 CH ER0 britcher, 2 critcher, 2 fritcher, 2 picher, 2 pitcher, 2 richer, 2 spicher, 2 switcher, 2 which're, 2 whitcher, 2 witcher, 2 
AY1 D IH0 NG ER0 bidinger, 3 heidinger, 3 meidinger, 3 reidinger, 3 ridinger, 3 steidinger, 3 weidinger, 3 
AA1 S IH0 L AH0 docila, 3 
AA1 K IH0 N D AO0 R F dockendorf, 3 
EH1 R N IY0 berni, 2 
OW1 M AA0 R glomar, 2 omaar, 2 omar, 2 
AA1 K AH0 T docket, 2 erakat, 3 hip-pocket, 3 hocutt, 2 pocket, 2 rocket, 2 socket, 2 sprocket, 2 
AY1 D R IH0 D anhydride, 3 
AA1 L D dolled, 1 fernald, 2 forestalled, 2 grinald, 2 reinstalled, 3 romuald, 3 thorvald, 2 
AA1 K Y ER0 Z dockiers, 2 
EY1 R OW0 pharaoh, 2 pharoah, 2 
EH1 D ER0 AH0 L Z federal's, 3 federals, 3 
AA1 K IH0 NG Z dockings, 2 stockings, 2 
AA1 D OW0 L F rodolf, 2 
IY1 T EH0 M litem, 2 
IY1 N OW0 S campesinos, 4 catacosinos, 5 constantinos, 4 latinos, 3 prinos, 2 winos, 2 
AA1 K IH0 N Z dockins, 2 
AA1 S F ER0 IH0 K phosphoric, 3 
AA1 N R AE0 D Z conrad's, 2 conrads, 2 
IH1 L Y AA0 R D hilliard, 2 williard, 2 
ER1 B IH0 F IH0 L turbyfill, 3 
AA1 V EY0 L ovalle, 2 
UH1 CH ER0 D butchered, 2 
OW1 N D OW0 anchondo, 3 arredondo, 4 arrendondo, 4 biondo, 3 rotondo, 3 
AA1 K S T AH0 D ER0 dockstader, 3 
EH1 D IH0 K Y ER0 Z pedicures, 3 
AA1 T R AH0 T cotret, 2 
AA1 K T ER0 dockter, 2 doctor, 2 doktor, 2 dr, 2 dr., 2 hoctor, 2 prockter, 2 procter, 2 proctor, 2 
AE1 ZH AH0 L T IY0 Z casualties, 3 
AO1 K T ER0 doctor, 2 wachter, 2 
AA1 K T ER0 Z doctor's, 2 doctors, 2 doctors', 2 proctor's, 2 proctors, 2 
AA1 K T ER0 AH0 T doctorate, 3 
AA1 K T ER0 AH0 T S doctorates, 3 
AH1 T AH0 N AH0 S gluttonous, 3 
AE1 N D ER0 F ER0 sanderfer, 3 standerfer, 3 
AA1 K T R AH0 N doctrine, 2 
IY1 F EH0 K T IH0 V L IY0 effectively, 4 
EY1 D OW0 S barbados, 3 
AA1 K Y AH0 M EH0 N T document, 3 
AE1 L AH0 S T ballast, 2 calloused, 2 
EH1 N T ER0 IY0 Z documentaries, 5 
AA1 S UW0 basu, 2 
EH1 N ER0 IY0 Z documentaries, 5 
EY1 S T AH0 L castel, 2 castell, 2 kastel, 2 mastel, 2 
AE1 N UW0 AH0 L Z annuals, 3 
EH2 N T AH0 D documented, 4 implemented, 4 oriented, 4 
OY1 S JH AH0 L IY0 boisjoly, 3 
AA1 R T K AO0 F hartkopf, 2 
EH2 N AH0 D documented, 4 implemented, 4 
IY1 L B OW0 gilbo, 2 
AA1 P AH0 L T AA0 N poppleton, 3 
AE1 NG K IY0 branki, 2 cranky, 2 francie, 2 franke, 2 frankie, 2 hankey, 2 hanky, 2 lanky, 2 pankki, 2 panky, 2 postipankki, 4 sankei, 2 sankey, 2 stankey, 2 yankee, 2 yankey, 2 
IH1 N T IH0 D hinted, 2 imprinted, 3 minted, 2 printed, 2 reprinted, 3 sprinted, 2 tinted, 2 
IY1 T Z AH0 N dietzen, 2 gietzen, 2 lauritzen, 3 
AA1 K Y UW0 M AH0 N T IH0 NG documenting, 4 
IH1 V N AH0 S forgiveness, 3 
IH1 NG K AH0 L IH0 NG sprinkling, 3 tinkling, 3 twinkling, 3 wrinkling, 3 
AO1 R Y AE0 N T grigoryant, 3 
AA1 K Y UW0 M AH0 N IH0 NG documenting, 4 
UW1 S IY0 OW0 gumucio, 4 lucio, 3 
AE1 JH AH0 N T R IY0 pageantry, 3 
EH1 D OW0 beddoe, 2 beddow, 2 kedo, 2 neddo, 2 
AA1 K Y AH0 M AH0 N T S documents, 3 
AH1 V L IY0 lovely, 2 
EH1 P T IH0 K S epileptics, 4 sceptics, 2 skeptics, 2 
AA1 D ER0 IH0 NG doddering, 3 soldering, 3 
AA1 D IH0 N T AH0 N doddington, 3 
AA1 D R IH0 JH doddridge, 2 
OW1 B ER0 M AH0 N doberman, 3 hoberman, 3 oberman, 3 
AA1 JH AH0 N dodgen, 2 hodgen, 2 nadjen, 2 sundararajan, 5 
EH1 L IH0 N P AO0 R ellenpore, 3 
UH1 CH ER0 T butchart, 2 
AA1 N K IY0 conkey, 2 franchi, 2 labranche, 3 mohnke, 2 
AE1 L AH0 D EH0 T gallaudet, 3 
IY1 D IY0 IH0 S T neediest, 3 
AA1 D R AH0 L dodrill, 2 
AA1 D S AH0 N dodson, 2 hodson, 2 
AA1 D S W ER0 TH dodsworth, 2 
OW1 N JH IH0 Z doenges, 2 toenjes, 2 
IH1 T V IH0 N litvin, 2 
IY1 K W AH0 N S IY0 Z frequencies, 3 
EY1 N S W ER0 TH ainsworth, 2 hainsworth, 2 
OW1 P K ER0 doepker, 2 
OW1 K L AH0 N D oakland, 2 
AE1 P AH0 N D happened, 2 
